Speed [kmh],Congestion level [%],precipitation,weather_code,hour_sin,hour_cos,Optimal_Lighting_Level
0.5644951237319895,-0.345553088347423,-0.2032659310802924,3,0.4999999999999999,-0.8660254037844387,0
0.1517674600336665,-0.0630734906468509,-0.2032659310802924,3,0.258819045102521,-0.9659258262890682,0
-0.1523476605861491,0.1988621363118612,-0.2032659310802924,3,1.2246467991473532e-16,-1.0,0
-0.4130177639745627,0.3940298583595294,-0.2032659310802924,3,-0.2588190451025208,-0.9659258262890684,0
-0.4781852898216663,0.4556617705851085,-0.2032659310802924,3,-0.4999999999999997,-0.8660254037844388,0
-0.5433528156687691,0.4659337559560386,-0.2032659310802924,3,-0.7071067811865471,-0.7071067811865479,0
-0.5433528156687691,0.4453897852141789,-0.2032659310802924,3,-0.8660254037844384,-0.5000000000000004,0
-0.7171328845943784,0.614877543834522,0.2227880933799923,71,-0.9659258262890684,-0.2588190451025206,0
-0.6954103759786777,0.4402537925287138,1.9270041912211315,73,-1.0,-1.8369701987210294e-16,100
-0.4130177639745627,0.0447823557479129,3.205166264601986,73,-0.9659258262890684,0.2588190451025203,100
-0.1523476605861491,-0.2325612492671942,1.5009501667608467,73,-0.8660254037844386,0.5000000000000001,50
0.0648774255708622,-0.427728971314862,0.6488421178402772,71,-0.7071067811865477,0.7071067811865474,50
0.173489968649368,-0.5253128323386962,0.2227880933799923,71,-0.5000000000000004,0.8660254037844384,50
0.3255475289592766,-0.7410245251282239,0.2227880933799923,71,-0.2588190451025215,0.965925826289068,50
0.3907150548063794,-0.9259202618049618,-0.2032659310802924,3,0.0,1.0,50
0.4993275978848852,-1.105680005796235,-0.2032659310802924,3,0.2588190451025207,0.9659258262890684,25
0.542772615116288,-1.223807837561929,-0.2032659310802924,3,0.4999999999999999,0.8660254037844387,25
0.6731076668104953,-1.2957117351584382,-0.2032659310802924,3,0.7071067811865475,0.7071067811865476,25
1.0206678046617124,-1.3316636839566929,-0.2032659310802924,3,0.8660254037844386,0.5000000000000001,25
